_id,description,manufacturer_name,product_availability,product_availability_local,product_categoryId,product_currency,product_model,product_name,product_price,product_price_currency_online,product_price_online,product_seria,product_sku,product_status,sourceCurrency,sourcePrice,Бренд,Высота,Гидромассаж,Длина,Материал,Монтаж,Опора,Ориентация,Особенности,Панель,Серия,Сифон,Смеситель,Тип поверхности,Тип управления,Форма,Цвет изделия,Ширина,Длина/высота (мм),Страна производитель,Цвет/тип покрытия,Глубина,Назначение,Диаметр (мм),Диаметр 2 (мм),Перелив,Подключение к канализации,Угол,Диаметр (дюймы),Диаметр 2 (дюймы),Диаметр 3 (мм),"Длина кронштейна (от стены), мм","Длина лейки верхнего душа, мм",Кол-во режимов верхнего душа,Кол-во режимов ручного душа,"Мин Высота, мм",Регулируемая высота стойки,Форма лейки верхнего душа,"Ширина лейки верхнего душа, мм","Высота, мм","Диаметр/Диагональ, мм",Мыльница,Способ переключения режимов,Тип держателя,Форма лейки ручного душа,Цвет диска ручного душа,Высота поддона,Наличие поддона,Наличие сифона,Расположение,Тип двери,Толщина стекла,Форма кабины,Цвет профиля,Цвет стекла,Тип слива,Тип сидения,Тип установки смесителя,Подвод воды,Безободковый,Комплектация,Материал сиденья,"Сиденье, крышка",Тип изделия,Тип слива бачка,Унитаз с функцией биде,Кол-во смесителей,Особенности формы,Отверстия под смеситель,Тип дверей,Конструкция,Длина излива,Кол-во отверстий,Кол-во потребителей,Повротный излив,Тип переключателя ванна/душ,Форма накладки,Высота излива,Наличие донного клапана,Положение регулятора,С полочкой,Высота смесителя,Вывод для фильтрованной в,Выдвижной излив,Тип излива,Тип поддона,Материал лейки,Давление (PN),Толщина стенки,Длина излива см,Тип товара
5e8f4b81f5714a2cd62f8b11,"Унитаз подвесной, глубина 530 мм, прямоугольный, без ободка, горизонтальный излив
Сиденье в комплект не входит. Рекомендуется сиденье 820962",LAUFEN,true,true,1800074,EUR,H8209620000001,PRO S унитаз подвесной RIMLESS,364.78,UAH,11308,PRO S,049103,,EUR,255.35,LAUFEN,340,,530,,Подвесной,,,,,PRO S,,,,,Прямоугольная,Белый,360,,,,,,,,,Горизонтальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,нет,Да,Без бачка,нет,Без сиденья,Унитаз подвесной,нет,Нет,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b12,"Смеситель для раковины, однорычажный, настольный, донный клапан, хром",HANSGROHE,true,true,40003,EUR,71716000,"Talis E Смеситель для раковины, однорычажный",219.4,UAH,6801,TALIS E,049108,,EUR,142.61,HANSGROHE,,,,,Врезной,,,,,TALIS E,,,,Однорычажный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,183,1,,,,,234,Да,,,292,,,,,,,,,
5e8f4b81f5714a2cd62f8b13,"Смеситель для раковины, однорычажный, настольный, донный клапан, хром",HANSGROHE,true,false,40003,EUR,36100000,"Axor Citterio E Смеситель для раковины, однорычажный",401.5,UAH,11824,AXOR CITTERIO E,049176,,EUR,260.98,HANSGROHE,,,,,Врезной,,,,,AXOR CITTERIO E,,,,Джойстик,,Белый,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,143,1,,,,,126,Да,,,236,,,,,,,,,
5e8f4b81f5714a2cd62f8b14,"Смеситель для кухни, однорычажный, настольный, поворотный излив, хром",GROHE,true,true,400068,EUR,31368000,"BauLoop Смеситель для кухни, однорычажный",71.15,UAH,2099,BAULOOP,049240,Акция,EUR,54,GROHE,,,,,Врезной,,,Нет,,BAULOOP,,,,Однорычажный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,223,,,,,,211,,,,332,Нет,Нет,U-образный,,,,,,
5e8f4b81f5714a2cd62f8b15, ,VILLEROY & BOCH,true,false,1800028,EUR,84710061,VILLEROY сливной механизм к бачку  O-Novo 576011,143,UAH,4147,VILLEROY&BOCH,049294,,EUR,88.66,VILLEROY & BOCH,,,,,,,,,,VILLEROY&BOCH,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b16,"Верхний душ с кронштейном, настенный, диаметр 230 мм, хром",GROHE,true,false,400070,EUR,26064000,Allure Верхний душ с кронштейном,352.51,UAH,10399,ALLURE,049297,Акция,EUR,262,GROHE,,,,,Настенный,,,,,ALLURE,,,,,,Хром,,,,,,,,,,,,,,,286,230,1,,,,Квадратная,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Металл,,,,
5e8f4b81f5714a2cd62f8b17,"Смеситель для биде, однорычажный, настольный, донный клапан, хром",GROHE,true,false,400032,EUR,32935001,"Essence New Смеситель для биде, однорычажный",155.9,UAH,4599,ESSENCE NEW,049308,Акция,EUR,108,GROHE,,,,,,,,,,ESSENCE NEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b18,"Крышка для биде, 520 мм",ROCA,false,true,1800093,EUR,A80678B004,DAMA-N крышка для биде 520мм,63.05,UAH,1955,DAMA-N,049317,,EUR,40.98,ROCA,,,,,,,,,,DAMA-N,,,,,,,,,Испания,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b19,"Смеситель для раковины, однорычажный, настольный, донный клапан, хром",HANSGROHE,true,true,40003,EUR,71700000,"Talis E Смеситель для раковины, однорычажный",107.5,UAH,3333,TALIS E,049339,,EUR,69.88,HANSGROHE,,,,,Врезной,,,,,TALIS E,,,,Однорычажный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,96,1,,,,,71,Да,,,129,,,,,,,,,
5e8f4b81f5714a2cd62f8b1a,"Смеситель для ванны, однорычажный, встраиваемый в стену, хром
Встраиваемая часть в комплект не входит. Необходимо комплектовать 01800180",HANSGROHE,true,true,400042,EUR,71745000,"Talis E Смеситель для ванны, однорычажный",142.4,UAH,4414,TALIS E,049340,,EUR,92.56,HANSGROHE,,,,,Скрытый,,,,,TALIS E,,,,Однорычажный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,0,1,2,Нет,Выжимной,Квадратная,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b1b,"Смеситель для душа, однорычажный, вертикальный, хромированное покрытие, выдвижной излив.",HANSGROHE,true,false,400053,EUR,71760000,"Talis E Смеситель для душа, однорычажный",148.2,UAH,4594,TALIS E,049341,,EUR,96.33,HANSGROHE,,,,,Настенный,,,,,TALIS E,,,,Однорычажный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,,,,,,Нет,,,Спереди по центру,Нет,,,,,,,,,,
5e8f4b81f5714a2cd62f8b1c,"Смеситель для душа встраиваемый в стену, однорычажный, хром
Встраиваемая часть в комплект не входит. Необходимо комплектовать 01800180",HANSGROHE,true,false,400053,EUR,71765000,"Talis E Смеситель для душа, однорычажный",118.8,UAH,3683,TALIS E,049342,,EUR,77.22,HANSGROHE,,,,,Скрытый,,,,,TALIS E,,,,Однорычажный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,,,,,,Квадратная,,,Спереди по центру,Нет,,,,,,,,,,
5e8f4b81f5714a2cd62f8b1d,"Термостат для душа на 2 потребителя, встраиваемый в стену, черный/хром
Встраиваемая часть в комплект не входит. Необходимо комплектовать 01800180",HANSGROHE,true,true,400042,EUR,15738600,"ShowerSelect Термостат  для двух потребителей, стеклянный, СМ черный/хром",716.8,UAH,22221,SHOWER SELECT,049393,,EUR,465.92,HANSGROHE,,,,,Скрытый,,,,,SHOWER SELECT,,,,Термостат,,Хром/чёрный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,0,1,2,Нет,Нажимной,Квадратная,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b1e,Чехол для батареи электронного смесителя,HANSGROHE,true,false,400012,EUR,98801000,Hansgrohe Чехол для батареи электронного смесителя,28.5,UAH,884,HANSGROHE,049455,,EUR,18.53,HANSGROHE,,,,,,,,,,HANSGROHE,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b1f,"Форма ванны: прямоугольные, материал ванны: акрил; длина: 170см; ширина: 75см; высота: 48см",VILLEROY & BOCH,true,false,500040,EUR,UBA177FRA2V-01,TARGA STYLE ванна 170*70см,325,UAH,10725,TARGA,049468,Акция,EUR,230,VILLEROY & BOCH,480,Нет,1 700,Акрил,Пристенный,Нет,Нет,Нет,Нет,TARGA,Нет,Нет,Глянцевая,Нет,Прямоугольная,Белый,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b20,"Ванна пристенная, акриловая, прямоугольная, 1700*700*480 мм.",VILLEROY & BOCH,true,false,500040,EUR,UBA170FRA2V-01,TARGA STYLE ванна 170*75см,325,UAH,10725,TARGA,049470,Акция,EUR,230,VILLEROY & BOCH,480,Нет,1 700,Акрил,Пристенный,Нет,Нет,Нет,Нет,TARGA,Нет,Нет,Глянцевая,Нет,Прямоугольная,Белый,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b21,"Ванна пристенная, акриловая, угловая, 1800*800*480 мм",VILLEROY & BOCH,false,true,500040,EUR,UBA180FRA2V-01,TARGA STYLE ванна 180*80см,345,UAH,11385,TARGA,049471,Акция,EUR,245,VILLEROY & BOCH,480,Нет,1 800,Акрил,Пристенный,Нет,Нет,Нет,Нет,TARGA,Нет,Нет,Глянцевая,Нет,Прямоугольная,Белый,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b22,"Смеситель для раковины, однорычажный, настольный, донный клапан, хром",HANSGROHE,true,true,40003,EUR,72044000,"Talis Select S Смеситель для раковины, однорычажный",285,UAH,8835,TALIS SELECT S,049474,,EUR,185.25,HANSGROHE,,,,,Врезной,,,,,TALIS SELECT S,,,,Нажимной,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,131,1,,,,,179,Да,,,308,,,,,,,,,
5e8f4b81f5714a2cd62f8b23,"Держатель для душа настенный, хром",HANSGROHE,true,true,4000119,EUR,26485000,Fixfit Porter E Держатель,78.4,UAH,2430,FIXFIT,049478,,EUR,50.96,HANSGROHE,,,,,Настенный,,,,,FIXFIT,,,,,,,,,Германия,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b24,"Умывальник 360*280 мм прямоугольный, 1 отверстие для смесителя, с переливом. Шкафчик для умывальника, подвесной, распашные двери, цвет - серый ясень.",KOLO Польша,false,true,800063,UAH,M39007000,"NOVA PRO комплект: умывальник 36см прямоугольный + шкафчик для умывальника, серый ясень",3045,UAH,2851,NOVA PRO,049481,,UAH,2222.85,KOLO Польша,,,,Комбинированный,Подвесной,,,,,NOVA PRO,,,,,Прямоугольная,,360,649,Польша,Другие цвета,280,,,,С переливом,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 отверстие,,,Тумба+раковина,,,,,,,,,Распашные,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b25,"Смывной бачок GD 2с маленьким ревизионным окошком, монтажная высота 1,13 м, для монтажа перед стеной или стенной перегородкой. Самонесущая стальная рама с порошковым напылением, подготовлена для облицовки. Фиксированные подключения для одиночного или рядного монтажа, быстрая регулировка по высоте. Крепежный материал проверено. 2 болта-держателя для унитаза, крепление для керамики, расстояние между болтами 180/230 мм. PP-смывная дуга DN 80, регулировка глубины  монтажа, переходник DN 80/100, впускной и смывной гарнитуры, смывной бачок GD 2, 6 - 9 л, заводская настройка 6 л и 3 л. Пневматический смывной клапан с тремя режимами слива: 2-х объёмный, старт/стоп, или непрерывный. Подключение воды слева, справа и сзади. Арматурная группа I в соответствии с DIN, с изоляцией от конденсационной влаги, подключение воды DN 15, монтаж ревизионного окна, не требующий инструментов, для вертикального и горизонтального монтажа  с накладной панелью Skate Air. 2 объема смыва или прерывание смыва старт/стоп, вертикальный монтаж  156 x 197 мм.",GROHE,true,false,200043,EUR,38722001,Rapid SL Инсталляция для подвесного унитаза 3 в 1  БЕЗ ПРОКЛАДКИ,132.17,UAH,3899,RAPID SL,049513,Акция,EUR,106,GROHE,,,,,,,,,,RAPID SL,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Инсталляция+крепление+клавиша,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b26,"Дренажный канал CleanLine20, L30-130см",GEBERIT,true,true,14000121,UAH,154.451.00.1,"CLEANLINE 20 дренажный канал, L30-130см",5292,UAH,5080,CLEAN LINE20,049521,Спеццена,UAH,3969,GEBERIT,,,,,,,,,,CLEAN LINE20,,,,,,,,,Швейцария,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b27,"Тумба подвесная, 320*305*350 мм, МДФ, распашные двери, белая матовая",LAUFEN,true,false,800047,EUR,H4253520301701,"INO тумба 305*320*350, белая матовая",1233.05,UAH,38225,INO,049551,,EUR,863.14,LAUFEN,,,,МДФ,Подвесной,,,,,INO,,,,,,,320,350,Швейцария,Белый матовый,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Распашные,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b28,"Тумба подвесная, 735*385*520 мм, МДФ, выдвижные ящики, белая матовая",LAUFEN,true,false,800047,EUR,H4101821601001,"SPACE тумба 520*735*385 (410), с компактным сифоном, для умыв. 8.10.28.5 белая матовая",1007.24,UAH,31224,SPACE,049561,,EUR,705.07,LAUFEN,,,,МДФ,Подвесной,,,,,SPACE,,,,,,,735,520,Швейцария,Белый матовый,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Выдвижные,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b29,"Тумба подвесная, 635*385*520 мм, МДФ, выдвижные ящики, белая матовая",LAUFEN,true,false,800047,EUR,H4101621601001,"SPACE тумба 520*635* 385(410) под умывальник 8.1028.4, с компактным сифоном, белый матовый",937.56,UAH,29064,SPACE,049563,,EUR,656.29,LAUFEN,,,,МДФ,Подвесной,,,,,SPACE,,,,,,,635,520,Швейцария,Белый матовый,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Выдвижные,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b2a,"Инсталляция для биде, 490*100*1130 мм, механическое управление",VIEGA,true,false,200051,EUR,727901,ECO PLUS модуль для биде (727901),119.7,UAH,3711,81676,049580,Спеццена,EUR,97.76,VIEGA,,,,,,,,,,81676,,,,Механический,,,490,1 130,Германия,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b2b,"Подвесное биде с переливом Volle Amadeus 13-06-256.
В комплект входят скрытые крепления к стене. 
Изделие спроектировано в соответствии с концепцией VoClean: анатомичный дизайн, плавные формы и отсутствие острых углов - всё это обеспечивает эффективную эксплуатацию и облегчает очистку. Поверхность покрывается глазурью, на которую перед обжигом наносится специальное покрытие СeraPro. Благодаря этому она становится максимально гладкой и менее подверженной загрязнению.
Можно комплектовать инсталляцией Volle Master 131115 или 131050.
Также можно комплектовать смесителем Volle Benita 15171200, Nemo 15141200
Гарантия: 25 лет
В случае использования продукции в общественной или промышленной сферах гарантийный срок составляет 6 месяцев",VOLLE,true,false,1800054,EUR,13-06-256,AMADEUS биде подвесное 545*360*400 мм,120,UAH,3720,AMADEUS,049603,,EUR,78,VOLLE,,,,Санфаянс,Подвесной,,,,,AMADEUS,,,,,Округлая,,,,Испания,,555,,,,С переливом,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 отверстие,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b2c,"Подвесной ободковый унитаз Volle Amadeus 13-06-055 с сиденьем Slim slow-closing.
Тонкое быстросъёмное сиденье унитаза из антибактериального пластика Duroplast с функцией плавного опускания. В комплект входят скрытые крепления к стене. 
Изделие спроектировано в соответствии с концепцией VoClean: анатомичный дизайн, плавные формы и отсутствие острых углов - всё это обеспечивает эффективную эксплуатацию и облегчает очистку. Поверхность покрывается глазурью, на которую перед обжигом наносится специальное покрытие СeraPro. Благодаря этому она становится максимально гладкой и менее подверженной загрязнению.
Гарантия:
•	Керамика – 25 лет
•	Сиденье с крышкой – 2 года
•	Механизм плавного опускания –  1 год
В случае использования продукции в общественной или промышленной сферах гарантийный срок составляет 6 месяцев",VOLLE,false,true,1800074,EUR,13-06-055,AMADEUS унитаз подвесной  с сиденье твердое Slim slow-closing 555*360*400 мм,155,UAH,4805,AMADEUS,049606,,EUR,100.75,VOLLE,380,,555,,Подвесной,,,,,AMADEUS,,,,,Округлая,Белый,360,,,,,,,,,Горизонтальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,нет,Нет,Без бачка,Дюропласт,Сиденье для унитаза Slim Soft-close,Унитаз подвесной,нет,Нет,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b2d,"Инсталляция PRO A890090020, унитаз GAP Clean Rimless A34647L000
Сиденье в комплект не входит",ROCA,false,true,300052,EUR,A89009000R,"Комплект: GAP Rimless подвесной унитаз, инсталляция PRO",330.76,UAH,10254,GAP,049690,,EUR,214.99,ROCA,,,,,,,,,,GAP,,,,,,,,,Испания,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Инсталляция+крепление+клавиша+унитаз,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b2e,"Душевой лоток для встраивания в стену, для внутреннего водоотведения, 300*1200 мм, линейной формы, шарнирный отвод, серый, с гидрозатвором. Данный лоток можно доукомплектовать вставками: арт.736576 арт.736569.",VIEGA,true,false,14000121,EUR,736552,"ADVANTIX VARIO душевой лоток для пристенного монтажа высота 90мм, 300-1200мм",350,UAH,10850,4967.10,049692,Спеццена,EUR,275,VIEGA,,,,,Скрытый,,,,,4967.10,,,,,Линейная,,,1 200,Германия,Серый,,Внутреннее водоотведение,50,,,Шарнирный отвод,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b2f,"Решетка для ванной комнаты, нержавеющая сталь, 1200 мм, черная",VIEGA,true,true,14000121,EUR,736583,"ADVANTIX WALL DRAIN VARIO дизайн-вставка, черная",250,UAH,7750,Advantix Vario,049693,Спеццена,EUR,165,VIEGA,,,,Нержавеющая сталь,,,,,,Advantix Vario,,,,,Линейная,,,1 200,Германия,Черный,,Для ванной комнаты,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b30,"Тумба из серии SUBWAY 2.0 строгого и статичного вида придаст вашей ванной комнате особый стиль, в такой ванной комнате будет приятно находиться. Помимо того что тумба придаст вашей комнате особый стиль она еще и вместительная и может в себе хранить много разных предметов и бытовую химию. Тумба имеет два выдвижных ящика и стеклянные перегородки. Материал изделия МДФ. Цвет терра матовый, монтаж подвесной.",VILLEROY & BOCH,true,true,800047,EUR,A91400N9,"SUBWAY 2.0 тумба для умывальника 78,7*59*44,9 см,  цвет терра матовый",999,UAH,28971,SUBWAY 2.0,049705,,EUR,619.38,VILLEROY & BOCH,,,,МДФ,Подвесной,,,,,SUBWAY 2.0,,,,,,,787,590,Германия,Другие цвета,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Выдвижные,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b31,"Смеситель для кухни с подключением питьевой воды, настольный, двухрычажный, поворотный излив, хром
Два канала – для водопроводной и фильтрованной воды, встроенный слив для фильтрованной воды.
Модель установленного картриджа Sedal EN- 35 S/D AZ",IMPRESE,true,true,400068,EUR,55009-U,"DAICY-U смеситель для кухни  с подключением питьевой воды, хром",81,UAH,2511,DAICY,049736,Акция,EUR,62,IMPRESE,,,,,Врезной,,,Нет,,DAICY,,,,Однорычажный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,175,,,,,,223,,,,343,Да,Нет,U-образный,,,,,,
5e8f4b81f5714a2cd62f8b32,"Смеситель для кухни с подключением питьевой воды, настольный, двухрычажный, поворотный излив, хром
Два канала – для водопроводной и фильтрованной воды, встроенный слив для фильтрованной воды. Цвет-иммитация песка.
Модель установленного картриджа Sedal EN- 35 S/D AZ",IMPRESE,true,true,400068,EUR,55009-UG,"DAICY-U смеситель для кухни  с подключением питьевой воды, (песок)",158,UAH,4898,DAICY,049738,,EUR,110.60,IMPRESE,,,,,Врезной,,,Нет,,DAICY,,,,Однорычажный,,Песок,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,175,,,,,,223,,,,343,Да,Нет,U-образный,,,,,,
5e8f4b81f5714a2cd62f8b33,"Смеситель для кухни с подключением питьевой воды, настольный, двухрычажный, поворотный излив, хром
Два канала – для водопроводной и фильтрованной воды, встроенный слив для фильтрованной воды., черный
Модель установленного картриджа Sedal EN- 35 S/D AZ",IMPRESE,true,true,400068,EUR,55009-UB,"DAICY-U смеситель для кухни  с подключением питьевой воды, (черный)",158,UAH,4898,DAICY,049739,,EUR,110.60,IMPRESE,,,,,Врезной,,,Нет,,DAICY,,,,Однорычажный,,Чёрный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,175,,,,,,223,,,,343,Да,Нет,U-образный,,,,,,
5e8f4b81f5714a2cd62f8b34,"Душевая система, однорычажная, мультирежимная, хром",GROHE,true,false,400072,EUR,26224000,New Tempesta Cosmopolitan Душевая система,508,UAH,14986,Tempesta New Cosmopolitan,049793,,EUR,304.80,GROHE,,,,,Настенный,,,,,Tempesta New Cosmopolitan,,Для душа,,Однорычажный,,Хром,,,,,,,,,,,,,,,412,160,1,2,1 128,Нет,Круглая,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b35,"В современном мире практически в каждом доме или квартире есть ванна, она помогает нам не только следить за гигиеной, так же ванна служит как отличное средство для снятия усталости после долгого загруженного дня. Ванная комната это особенное место, в ванной мы проводим очень много времени, поэтому все элементы должны быть идеальны по размеру и дизайну, ванна серии SAGA имеет спокойный минималистский дизайн и эргономичные формы, плавные округлости делают прием ванны более комфортным. Ванна комплектуется ножками и элементами крепления.",KOLO Украина,true,true,500040,UAH,XWP3850000,"SAGA ванна 150*75см прямоугольная, с ножками SN0 и элементами крепления",3993,UAH,3793,SAGA,049816,,UAH,2835.03,KOLO Украина,434,Нет,1 500,Акрил,Пристенный,Ножки,Нет,Нет,Нет,SAGA,Нет,Нет,Глянцевая,Нет,Прямоугольная,Белый,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b36,"В современном мире практически в каждом доме или квартире есть ванна, она помогает нам не только следить за гигиеной, так же ванна служит как отличное средство для снятия усталости после долгого загруженного дня. Ванная комната это особенное место, в ванной мы проводим очень много времени, поэтому все элементы должны быть идеальны по размеру и дизайну, ванна серии SAGA имеет спокойный минималистский дизайн и эргономичные формы, плавные округлости делают прием ванны более комфортным. Ванна комплектуется ножками и элементами крепления.",KOLO Украина,true,false,500040,UAH,XWP3860000,"SAGA ванна 160*75см прямоугольная, с ножками SN0 и элементами крепления",4068,UAH,3864,SAGA,049817,,UAH,2888.28,KOLO Украина,434,Нет,1 600,Акрил,Пристенный,Ножки,Нет,Нет,Нет,SAGA,Нет,Нет,Глянцевая,Нет,Прямоугольная,Белый,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b37,"В современном мире практически в каждом доме или квартире есть ванна, она помогает нам не только следить за гигиеной, так же ванна служит как отличное средство для снятия усталости после долгого загруженного дня. Ванная комната это особенное место, в ванной мы проводим очень много времени, поэтому все элементы должны быть идеальны по размеру и дизайну, ванна серии SAGA имеет спокойный минималистский дизайн и эргономичные формы, плавные округлости делают прием ванны более комфортным. Ванна комплектуется ножками и элементами крепления.",KOLO Украина,true,false,500040,UAH,XWP3870000,"SAGA ванна 170*80см прямоугольная, с ножками SN0 и элементами крепления",4284,UAH,4069,SAGA,049818,,UAH,3041.64,KOLO Украина,434,Нет,1 700,Акрил,Пристенный,Ножки,Нет,Нет,Нет,SAGA,Нет,Нет,Глянцевая,Нет,Прямоугольная,Белый,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8b38,"Гидробокс Elephant EKO без пара, без электроники, на глубоком поддоне, 900*900*2150 мм, полностью стеклянный &amp;amp;quot;Grey&amp;amp;quot;, угловой, двери раздвижные, профиль хром, с гидромассажем",ELEPHANT,false,true,600050,USD,TM-983,"EKO-Grey гидробокс без электроники на глубоком поддоне 900*900*2150 мм, полностью стеклянный ""GREY""",310,USD,310,EKO,049827,Распродажа,USD,170.50,ELEPHANT,,,,,,,,,,EKO,,,,,Угловая,,900,0,Китай,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Хром,,,,,,,,,,,,,,,,Раздвижные,,,,,,,,,,,,,,,,Глубокий,,,,,
5e8f4b81f5714a2cd62f8b39,"Смеситель для раковины настольный, однорычажный, хром",IMPRESE,true,false,40003,EUR,05105,"KUCERA смеситель для раковины, хром 35 мм",35,UAH,1085,KUCERA,049835,Акция,EUR,27,IMPRESE,,,,,Врезной,,,,,KUCERA,,,,Однорычажный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,121,1,,,,,96,Нет,,,119,,,,,,,,,
